mes,coluna,codigo_produto,op,qtd_planilha,data_planilha,ct_totvs,nome_ct,data_apont_totvs,qtd_apont_totvs,apontado_ct70
Mar,DR,50233616,24323001001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,1300,Não
Mar,DR,50233616,24323001001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,1400,Não
Mar,DR,50233616,24323001001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,100,Não
Mar,DR,50233616,24323001001,12000,2026-03-09,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-06,4000,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,200,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,2600,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,2000,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,2000,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,300,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,1700,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,1500,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,1500,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,100,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,100,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-06,3400,Não
Mar,DT,50232465,24323701001,12000,2026-03-09,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-06,8600,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-27,5000,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-02,1300,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-02,400,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-02,1600,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-02,1700,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,2300,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,2600,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,2100,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-09,1300,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-09,3500,Não
Mar,EM,50233615,24322301001,12000,2026-03-10,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-09,2200,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,700,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,500,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-06,100,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-06,8000,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-06,2300,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,500,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,200,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,800,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,400,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,200,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,2600,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,1900,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,1800,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,2300,Não
Mar,EN,50233616,24322501001,12000,2026-03-10,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-09,1700,Não
Mar,FK,50232465,24369601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-09,100,Não
Mar,FK,50232465,24369601001,12000,2026-03-11,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-09,4500,Não
Mar,FK,50232465,24369601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-10,3200,Não
Mar,FK,50232465,24369601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-10,200,Não
Mar,FK,50232465,24369601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-10,600,Não
Mar,FK,50232465,24369601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-10,400,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-10,2800,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-10,2200,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-10,1500,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-10,1700,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-10,7400,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,2300,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,700,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,1100,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,1200,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,100,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,100,Não
Mar,FW,50233615,24322601001,12000,2026-03-11,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-11,2900,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,200,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,2700,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,1100,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,2400,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,1100,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,1200,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,1600,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-11,1700,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-11,5300,Não
Mar,GA,50233616,24323101001,12000,2026-03-12,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-11,6700,Não
Mar,GR,900263602,24359101001,10,2026-03-12,CT-19,CENTRAL DE IMPRESSAO,2026-03-09,10,Não
Mar,GR,900263602,24359101001,10,2026-03-12,CT-12,MONTAGEM WEG,2026-03-12,10,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,1700,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,1400,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,2200,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,1800,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,1300,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-12,1800,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-12,6000,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-12,3300,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-12,900,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-63,MONTAR CABOS ESPECIAIS,2026-03-12,200,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-63,MONTAR CABOS ESPECIAIS,2026-03-12,1300,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-63,MONTAR CABOS ESPECIAIS,2026-03-12,400,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-63,MONTAR CABOS ESPECIAIS,2026-03-12,1200,Não
Mar,GS,50233615,24378101001,12000,2026-03-13,CT-63,MONTAR CABOS ESPECIAIS,2026-03-12,500,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,1500,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,2400,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,100,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-12,8000,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-12,500,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-72,CRIMP AGRICOLA/AUTO CT-72,2026-03-12,100,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-13,2000,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-13,1200,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-13,100,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-13,2100,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-03-13,500,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-03-13,2100,Não
Mar,HP,50232465,24323601001,12000,2026-03-16,CT-72,CRIMP AGRICOLA/AUTO CT-72,2026-03-13,3400,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-17,2600,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-17,2400,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-17,2700,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-17,300,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-17,600,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-17,900,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-17,3500,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-17,2000,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-17,6500,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-03-17,1000,Não
Mar,IP,50233615,24322701001,12000,2026-03-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-03-17,1500,Não
Mar,IQ,50233616,24373901001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,1000,Não
Mar,IQ,50233616,24373901001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,1500,Não
Mar,IQ,50233616,24373901001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,1500,Não
Mar,IQ,50233616,24373901001,12000,2026-03-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-12,500,Não
Mar,IQ,50233616,24373901001,12000,2026-03-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-12,4500,Não
Mar,KD,50233616,24324001001,5900,2026-03-20,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-19,1300,Não
Mar,KD,50233616,24324001001,5900,2026-03-20,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-19,700,Não
Mar,KD,50233616,24324001001,5900,2026-03-20,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-19,400,Não
Mar,KD,50233616,24324001001,5900,2026-03-20,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-19,200,Não
Mar,KE,50233615,24322801001,5800,2026-03-20,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-20,200,Não
Mar,KE,50233615,24322801001,5800,2026-03-20,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-20,200,Não
Mar,KF,50232465,24370001001,10500,2026-03-20,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-16,1400,Não
Mar,KF,50232465,24370001001,10500,2026-03-20,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-16,1600,Não
Mar,KF,50232465,24370001001,10500,2026-03-20,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-03-17,100,Não
Mar,KF,50232465,24370001001,10500,2026-03-20,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-20,500,Não
Mar,KF,50232465,24370001001,10500,2026-03-20,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-20,600,Não
Mar,KF,50232465,24370001001,10500,2026-03-20,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-20,900,Não
Mar,KF,50232465,24370001001,10500,2026-03-20,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-03-20,500,Não
Abr,GU,90261401,24443401001,2,2026-04-16,CT-12,MONTAGEM WEG,2026-04-16,1,Não
Abr,NC,90151384,24402501001,240,2026-04-27,CT-70,INSPEÇÃO FINAL,2026-04-23,260,Não
Abr,NC,90151384,24402501001,240,2026-04-27,CT-70,INSPEÇÃO FINAL,2026-04-27,240,Não
Mai,AS,90252552,24429801001,100,2026-05-04,CT-33A,MAQUINA DE CORTE WL603,2026-04-14,35,Não
Mai,AS,90252552,24429801001,100,2026-05-04,CT-33A,MAQUINA DE CORTE WL603,2026-04-14,47,Não
Mai,AS,90252552,24429801001,100,2026-05-04,CT-33A,MAQUINA DE CORTE WL603,2026-04-14,18,Não
Mai,AS,90252552,24429801001,100,2026-05-04,CT-33A,MAQUINA DE CORTE WL603,2026-04-15,5,Não
Mai,AS,90252552,24429801001,100,2026-05-04,CT-33A,MAQUINA DE CORTE WL603,2026-04-15,95,Não
Mai,AS,90252552,24429801001,100,2026-05-04,CT-63,MONTAR CABOS ESPECIAIS,2026-04-23,100,Não
Mai,AS,90252552,24429801001,100,2026-05-04,CT-63,MONTAR CABOS ESPECIAIS,2026-05-04,100,Não
Mai,DY,80016254,24500101001,10,2026-05-08,CT-29,CORTE E DECAPE EXTERNO,2026-05-08,10,Não
Mai,DY,80016254,24500101001,10,2026-05-08,CT-53,MONTAGEM DE CHICOTES,2026-05-08,10,Não
Mai,EI,90261401,24505001001,1,2026-05-11,CT-12,MONTAGEM WEG,2026-05-11,1,Não
Mai,EI,90261401,24505001001,1,2026-05-11,CT-12,MONTAGEM WEG,2026-05-11,1,Não
Mai,EI,90261401,24505001001,1,2026-05-11,CT-12,MONTAGEM WEG,2026-05-11,1,Não
Mai,EI,90261401,24505001001,1,2026-05-11,CT-12,MONTAGEM WEG,2026-05-11,1,Não
Mai,EI,90261401,24505001001,1,2026-05-11,CT-12,MONTAGEM WEG,2026-05-11,1,Não
Mai,EI,90261401,24505001001,1,2026-05-11,CT-12,MONTAGEM WEG,2026-05-11,1,Não
Mai,GW,90262141,24507401001,20,2026-05-13,CT-12,MONTAGEM WEG,2026-05-13,20,Não
Mai,GW,90262141,24507401001,20,2026-05-13,CT-12,MONTAGEM WEG,2026-05-13,20,Não
Mai,GW,90262141,24507401001,20,2026-05-13,CT-12,MONTAGEM WEG,2026-05-13,10,Não
Mai,GW,90262141,24507401001,20,2026-05-13,CT-12,MONTAGEM WEG,2026-05-13,10,Não
Mai,GW,90262141,24507401001,20,2026-05-13,CT-19,CENTRAL DE IMPRESSAO,2026-05-13,20,Não
Mai,NO,9023826,24503201001,200,2026-05-25,CT-72,CRIMP AGRICOLA/AUTO CT-72,2026-05-22,200,Não
